Name,Year,Theme,Theme_Group,Category,Pieces,Owned,Rating,USD_MSRP,Total_Quantity,Current_Price,Theme_ID,Theme_Group_ID,Category_ID,Age_of_Set,Price_per_Piece,Age_to_Price_Ratio,Theme_Quantity_Interaction,Price_Elasticity,Profit_Margin,Relative_Quantity,Lag_Total_Quantity,Lag_Current_Price
"Belle Bottom, Kevin and Bob",2021,BrickHeadz,Licensed,Normal,309.0,2292.0,0.0,19.99,10.0,25.2,4,4.0,2,3.0,0.0646925566343042,0.1500750375187594,40.0,1.2606303151575788,5.210000000000001,0.00030368368307570837,9.0,28.99
German Shepherds,2021,BrickHeadz,Licensed,Normal,247.0,3240.0,3.4,14.99,2.0,12.99,4,4.0,2,3.0,0.06068825910931174,0.200133422281521,8.0,0.866577718478986,-2.0,6.073673661514167e-05,10.0,25.2
Shorthair Cats,2021,BrickHeadz,Licensed,Normal,250.0,3323.0,4.0,14.99,8.0,16.0,4,4.0,2,3.0,0.05996,0.200133422281521,32.0,1.067378252168112,1.0099999999999998,0.00024294694646056667,2.0,12.99
Goldfish,2021,BrickHeadz,Licensed,Normal,186.0,3152.0,3.9,14.99,14.0,19.99,4,4.0,2,3.0,0.08059139784946237,0.200133422281521,56.0,1.333555703802535,4.999999999999998,0.0004251571563059917,8.0,16.0
Budgies,2021,BrickHeadz,Licensed,Normal,261.0,2794.0,4.2,14.99,3.0,13.0,4,4.0,2,3.0,0.05743295019157088,0.200133422281521,12.0,0.867244829886591,-1.9900000000000002,9.11051049227125e-05,14.0,19.99
Vintage Car,2021,Ideas,Miscellaneous,Normal,189.0,11369.0,4.1,29.99,85.0,25.99,20,5.0,2,3.0,0.15867724867724867,0.10003334444814939,425.0,0.8666222074024675,-4.0,0.002581311306143521,3.0,13.0
Easter Bunny's Carrot House,2021,Seasonal,Miscellaneous,Normal,232.0,8011.0,3.5,29.99,78.0,11.8108,33,5.0,2,3.0,0.12926724137931034,0.10003334444814939,390.0,0.3938246082027343,-18.179199999999998,0.002368732727990525,85.0,25.99
Amelia Earhart Tribute,2021,Promotional,Miscellaneous,Normal,200.0,10390.0,4.0,29.99,126.0,22.349,32,5.0,2,3.0,0.14995,0.10003334444814939,630.0,0.7452150716905636,-7.640999999999998,0.003826414406753925,78.0,11.8108
Tatooine Homestead,2021,Star Wars,Licensed,Normal,217.0,8624.0,3.9,29.99,70.0,18.5,35,4.0,2,3.0,0.13820276497695852,0.10003334444814939,280.0,0.6168722907635878,-11.489999999999998,0.002125785781529958,126.0,22.349
Hogwarts Gryffindor Dorms,2021,Harry Potter,Licensed,Normal,148.0,4751.0,3.6,29.99,44.0,57.0,17,4.0,2,3.0,0.20263513513513512,0.10003334444814939,176.0,1.9006335445148383,27.01,0.0013362082055331168,70.0,18.5
Batman vs. The Penguin & Harley Quinn,2021,DC Comics Super Heroes,Licensed,Normal,63.0,2219.0,3.8,14.99,14.0,27.99,10,4.0,2,3.0,0.23793650793650795,0.200133422281521,56.0,1.867244829886591,12.999999999999998,0.0004251571563059917,44.0,57.0
Spider-Man versus Venom and Iron Venom,2021,Marvel Super Heroes,Licensed,Normal,63.0,3856.0,3.6,14.99,38.0,21.7,23,4.0,2,3.0,0.23793650793650795,0.200133422281521,152.0,1.447631754503002,6.709999999999999,0.0011539979956876917,14.0,27.99
Mickey Mouse,2021,Brick Sketches,Licensed,Normal,118.0,1404.0,0.0,16.99,1.0,12.5958,3,4.0,2,3.0,0.1439830508474576,0.17657445556209536,4.0,0.7413655091230137,-4.394199999999998,3.0368368307570834e-05,38.0,21.7
Minnie Mouse,2021,Brick Sketches,Licensed,Normal,140.0,1311.0,0.0,16.99,1.0,12.5958,3,4.0,2,3.0,0.12135714285714284,0.17657445556209536,4.0,0.7413655091230137,-4.394199999999998,3.0368368307570834e-05,1.0,12.5958
Roses,2021,Creator,Model making,Normal,120.0,7714.0,4.2,12.99,19.0,15.87,8,6.0,2,3.0,0.10825,0.23094688221709006,114.0,1.2217090069284064,2.879999999999999,0.0005769989978438459,1.0,12.5958
Tulips,2021,Creator,Model making,Normal,111.0,6438.0,3.7,9.99,4.0,14.99,8,6.0,2,3.0,0.09,0.3003003003003003,24.0,1.5005005005005005,5.0,0.00012147347323028334,19.0,15.87
Valentine's Brown Bear,2021,Seasonal,Miscellaneous,Normal,245.0,2943.0,3.9,14.99,25.0,17.1707,33,5.0,2,3.0,0.06118367346938776,0.200133422281521,125.0,1.1454769846564377,2.1807,0.0007592092076892709,4.0,14.99
Easter Bunny,2021,Seasonal,Miscellaneous,Normal,293.0,4424.0,4.2,14.99,22.0,20.0,33,5.0,2,3.0,0.05116040955631399,0.200133422281521,110.0,1.33422281521014,5.01,0.0006681041027665584,25.0,17.1707
Chinatown,2021,Xtra,Miscellaneous,Normal,35.0,2643.0,4.1,3.99,15.0,4.0,42,5.0,2,3.0,0.114,0.7518796992481203,75.0,1.0025062656641603,0.009999999999999787,0.0004555255246135625,22.0,20.0
Food,2021,Xtra,Miscellaneous,Normal,36.0,2267.0,3.7,3.99,11.0,5.0,42,5.0,2,3.0,0.11083333333333334,0.7518796992481203,55.0,1.2531328320802004,1.0099999999999998,0.0003340520513832792,15.0,4.0
Chinese New Year Pandas,2021,BrickHeadz,Licensed,Normal,249.0,4564.0,4.1,19.99,3.0,15.99,4,4.0,2,3.0,0.08028112449799196,0.1500750375187594,12.0,0.7998999499749876,-3.9999999999999982,9.11051049227125e-05,11.0,5.0
Yellow Taxi,2021,Creator,Model making,Normal,124.0,3811.0,3.6,9.99,9.0,9.99,8,6.0,2,3.0,0.08056451612903226,0.3003003003003003,54.0,1.0,0.0,0.0002733153147681375,3.0,15.99
Tuk Tuk,2021,Creator,Model making,Normal,155.0,6584.0,4.1,9.99,7.0,9.99,8,6.0,2,3.0,0.0644516129032258,0.3003003003003003,42.0,1.0,0.0,0.00021257857815299585,9.0,9.99
Monkie Kid's RC Race,2021,Monkie Kid,Action/Adventure,Normal,57.0,993.0,3.4,12.99,4.0,22.4108,28,0.0,2,3.0,0.22789473684210526,0.23094688221709006,0.0,1.7252347959969205,9.420799999999998,0.00012147347323028334,7.0,9.99
LEGOLAND Water Park,2021,Promotional,Miscellaneous,Normal,360.0,669.0,0.0,29.99,3.0,59.6923,32,5.0,2,3.0,0.08330555555555555,0.10003334444814939,15.0,1.9904068022674226,29.702300000000005,9.11051049227125e-05,4.0,22.4108
Daisy Duck,2021,BrickHeadz,Licensed,Normal,110.0,4002.0,3.9,9.99,2.0,13.0,4,4.0,2,3.0,0.09081818181818183,0.3003003003003003,8.0,1.3013013013013013,3.01,6.073673661514167e-05,3.0,59.6923
Mini Disney Castle,2021,Disney,Licensed,Normal,567.0,6705.0,4.3,39.99,12.0,44.2461,11,4.0,2,3.0,0.07052910052910054,0.07501875468867217,48.0,1.106429107276819,4.256099999999996,0.00036442041969085,2.0,13.0
Dalmatians,2021,BrickHeadz,Licensed,Normal,252.0,2571.0,3.9,14.99,4.0,12.0,4,4.0,2,3.0,0.059484126984126987,0.200133422281521,16.0,0.800533689126084,-2.99,0.00012147347323028334,12.0,44.2461
Ginger Tabby,2021,BrickHeadz,Licensed,Normal,269.0,2273.0,4.1,14.99,17.0,19.99,4,4.0,2,3.0,0.05572490706319703,0.200133422281521,68.0,1.333555703802535,4.999999999999998,0.0005162622612287042,4.0,12.0
Cockatiel,2021,BrickHeadz,Licensed,Normal,219.0,2051.0,0.0,14.99,18.0,23.95,4,4.0,2,3.0,0.06844748858447489,0.200133422281521,72.0,1.5977318212141427,8.959999999999999,0.000546630629536275,17.0,19.99
Hamster,2021,BrickHeadz,Licensed,Normal,243.0,1860.0,3.7,14.99,6.0,34.95,4,4.0,2,3.0,0.06168724279835391,0.200133422281521,24.0,2.33155436957972,19.96,0.000182210209845425,18.0,23.95
Luke Skywalker's Lightsaber,2021,Star Wars,Licensed,Normal,173.0,3310.0,3.5,29.99,18.0,128.99,35,4.0,2,3.0,0.17335260115606935,0.10003334444814939,72.0,4.30110036678893,99.00000000000001,0.000546630629536275,6.0,34.95
Santa's Front Yard,2021,Seasonal,Miscellaneous,Normal,317.0,8245.0,3.7,29.99,129.0,15.0,33,5.0,2,3.0,0.09460567823343848,0.10003334444814939,645.0,0.500166722240747,-14.989999999999998,0.003917519511676637,18.0,128.99
FC Barcelona Celebration,2021,Icons,Model making,Normal,178.0,1105.0,0.0,29.99,10.0,29.99,19,6.0,2,3.0,0.1684831460674157,0.10003334444814939,60.0,1.0,0.0,0.00030368368307570837,129.0,15.0
Mini Adidas Originals Superstar,2021,Icons,Model making,Normal,92.0,7640.0,3.6,29.99,185.0,14.7636,19,6.0,2,3.0,0.3259782608695652,0.10003334444814939,1110.0,0.49228409469823275,-15.226399999999998,0.0056181481369006045,10.0,29.99
Sailboat Adventure,2021,Ideas,Miscellaneous,Normal,330.0,10421.0,4.3,29.99,170.0,25.0,20,5.0,2,3.0,0.09087878787878788,0.10003334444814939,850.0,0.8336112037345782,-4.989999999999998,0.005162622612287042,185.0,14.7636
Coffee Cart,2021,Creator,Model making,Normal,149.0,3965.0,4.0,29.99,24.0,17.9395,8,6.0,2,3.0,0.20127516778523488,0.10003334444814939,144.0,0.5981827275758587,-12.0505,0.0007288408393817,170.0,25.0
Ninjago 10th Anniversary BrickHeadz,2021,BrickHeadz,Licensed,Normal,406.0,1997.0,3.4,29.99,16.0,24.98,4,4.0,2,3.0,0.07386699507389162,0.10003334444814939,64.0,0.8329443147715906,-5.009999999999998,0.00048589389292113335,24.0,17.9395
La Catrina,2021,BrickHeadz,Licensed,Normal,141.0,3846.0,4.3,9.99,19.0,18.0,4,4.0,2,3.0,0.07085106382978723,0.3003003003003003,76.0,1.8018018018018018,8.01,0.0005769989978438459,16.0,24.98
Spider & Haunted House Pack,2021,Seasonal,Miscellaneous,Normal,132.0,2022.0,4.1,29.99,5.0,14.99,33,5.0,2,3.0,0.22719696969696968,0.10003334444814939,25.0,0.4998332777592531,-14.999999999999998,0.00015184184153785418,19.0,18.0
Polar Bear & Gift Pack,2021,Seasonal,Miscellaneous,Normal,142.0,2760.0,3.8,9.99,16.0,13.0,33,5.0,2,3.0,0.07035211267605634,0.3003003003003003,80.0,1.3013013013013013,3.01,0.00048589389292113335,5.0,14.99
"Harry, Hermione, Ron & Hagrid",2021,BrickHeadz,Licensed,Normal,466.0,4356.0,3.8,24.99,5.0,39.9,4,4.0,2,3.0,0.05362660944206008,0.12004801920768308,20.0,1.596638655462185,14.91,0.00015184184153785418,16.0,13.0
"Voldemort, Nagini & Bellatrix",2021,BrickHeadz,Licensed,Normal,344.0,4305.0,4.3,24.99,11.0,29.99,4,4.0,2,3.0,0.0726453488372093,0.12004801920768308,44.0,1.200080032012805,5.0,0.0003340520513832792,5.0,39.9
Halloween Owl,2021,Seasonal,Miscellaneous,Normal,228.0,3579.0,4.0,14.99,19.0,8.93,33,5.0,2,3.0,0.06574561403508772,0.200133422281521,95.0,0.5957304869913276,-6.0600000000000005,0.0005769989978438459,11.0,29.99
Christmas Penguin,2021,Seasonal,Miscellaneous,Normal,244.0,4692.0,4.3,14.99,12.0,28.5,33,5.0,2,3.0,0.0614344262295082,0.200133422281521,60.0,1.9012675116744495,13.51,0.00036442041969085,19.0,8.93
Santa's Sleigh,2021,Seasonal,Miscellaneous,Normal,343.0,11200.0,4.4,39.99,36.0,46.99,33,5.0,2,3.0,0.11658892128279884,0.07501875468867217,180.0,1.175043760940235,7.0,0.00109326125907255,12.0,28.5
Wizarding World Minifigure Accessory Set,2021,Harry Potter,Licensed,Normal,33.0,3977.0,3.8,14.99,45.0,23.99,17,4.0,2,3.0,0.4542424242424242,0.200133422281521,180.0,1.600400266844563,8.999999999999998,0.0013665765738406876,36.0,46.99
The Brick Moulding Machine,2021,Promotional,Miscellaneous,Normal,1205.0,955.0,0.0,29.99,15.0,222.482,32,5.0,2,3.0,0.02488796680497925,0.10003334444814939,75.0,7.418539513171058,192.492,0.0004555255246135625,45.0,23.99
Kung Fu Training,2021,Minions: The Rise of Gru,Licensed,Normal,54.0,1206.0,0.0,14.99,5.0,38.0,26,4.0,2,3.0,0.2775925925925926,0.200133422281521,20.0,2.535023348899266,23.009999999999998,0.00015184184153785418,15.0,222.482
Fun and Funky VIP Add On Pack,2021,Miscellaneous,Miscellaneous,Normal,148.0,5978.0,3.4,29.99,394.0,7.0655,27,5.0,2,3.0,0.20263513513513512,0.10003334444814939,1970.0,0.2355951983994665,-22.9245,0.011965137113182908,5.0,38.0
Spooky VIP Add On Pack,2021,Miscellaneous,Miscellaneous,Normal,119.0,6138.0,3.7,29.99,308.0,7.4097,27,5.0,2,3.0,0.25201680672268906,0.10003334444814939,1540.0,0.24707235745248418,-22.580299999999998,0.009353457438731817,394.0,7.0655
Everyone is Awesome,2021,Icons,Model making,Normal,346.0,9963.0,4.4,34.99,15.0,39.5,19,6.0,2,3.0,0.10112716763005782,0.08573878250928836,90.0,1.1288939697056302,4.509999999999998,0.0004555255246135625,308.0,7.4097
Cat Grooming Car,2021,Friends,Modern day,Normal,60.0,1324.0,3.6,9.99,1.0,14.99,16,7.0,2,3.0,0.1665,0.3003003003003003,7.0,1.5005005005005005,5.0,3.0368368307570834e-05,15.0,39.5
Heartlake City Bakery,2021,Friends,Modern day,Normal,99.0,370.0,0.0,19.99,3.0,12.99,16,7.0,2,3.0,0.20191919191919191,0.1500750375187594,21.0,0.6498249124562282,-6.999999999999998,9.11051049227125e-05,1.0,14.99
Horse Training and Trailer,2021,Friends,Modern day,Normal,148.0,391.0,0.0,29.99,1.0,24.493,16,7.0,2,3.0,0.20263513513513512,0.10003334444814939,7.0,0.8167055685228409,-5.497,3.0368368307570834e-05,3.0,12.99
Vet Clinic Rescue Buggy,2021,Friends,Modern day,Normal,100.0,665.0,0.0,9.99,3.0,4.99,16,7.0,2,3.0,0.0999,0.3003003003003003,21.0,0.4994994994994995,-5.0,9.11051049227125e-05,1.0,24.493
Olivia's Electric Car,2021,Friends,Modern day,Normal,183.0,1397.0,3.7,14.99,6.0,5.915,16,7.0,2,3.0,0.08191256830601093,0.200133422281521,42.0,0.39459639759839893,-9.075,0.000182210209845425,3.0,4.99
Heartlake City Organic Cafe,2021,Friends,Modern day,Normal,314.0,1201.0,0.0,29.99,4.0,26.0,16,7.0,2,3.0,0.09550955414012738,0.10003334444814939,28.0,0.8669556518839614,-3.9899999999999984,0.00012147347323028334,6.0,5.915
Vet Clinic Ambulance,2021,Friends,Modern day,Normal,304.0,477.0,0.0,29.99,2.0,29.99,16,7.0,2,3.0,0.09865131578947368,0.10003334444814939,14.0,1.0,0.0,6.073673661514167e-05,4.0,26.0
Heartlake City Vet Clinic,2021,Friends,Modern day,Normal,258.0,476.0,0.0,39.99,2.0,35.991,16,7.0,2,3.0,0.155,0.07501875468867217,14.0,0.8999999999999999,-3.9990000000000023,6.073673661514167e-05,2.0,29.99
Heartlake City Movie Theatre,2021,Friends,Modern day,Normal,451.0,939.0,0.0,49.99,1.0,28.994,16,7.0,2,3.0,0.11084257206208425,0.060012002400480095,7.0,0.5799959991998399,-20.996000000000002,3.0368368307570834e-05,2.0,35.991
Andrea's Family House,2021,Friends,Modern day,Normal,802.0,1044.0,4.2,69.99,2.0,89.95,16,7.0,2,3.0,0.08726932668329176,0.042863266180882986,14.0,1.2851835976568082,19.960000000000008,6.073673661514167e-05,1.0,28.994
Heartlake City Shopping Mall,2021,Friends,Modern day,Normal,1032.0,752.0,0.0,99.99,4.0,90.0,16,7.0,2,3.0,0.09688953488372093,0.030003000300030006,28.0,0.9000900090009001,-9.989999999999995,0.00012147347323028334,2.0,89.95
Olivia's Flamingo Cube,2021,Friends,Modern day,Normal,41.0,602.0,0.0,9.99,14.0,4.0,16,7.0,2,3.0,0.24365853658536585,0.3003003003003003,98.0,0.40040040040040037,-5.99,0.0004251571563059917,4.0,90.0
Emma's Dalmatian Cube,2021,Friends,Modern day,Normal,41.0,528.0,0.0,9.99,13.0,4.0,16,7.0,2,3.0,0.24365853658536585,0.3003003003003003,91.0,0.40040040040040037,-5.99,0.00039478878799842083,14.0,4.0
Mia's Pug Cube,2021,Friends,Modern day,Normal,40.0,454.0,0.0,9.99,2.0,8.0,16,7.0,2,3.0,0.24975,0.3003003003003003,14.0,0.8008008008008007,-1.9900000000000002,6.073673661514167e-05,13.0,4.0
Stephanie's Cat Cube,2021,Friends,Modern day,Normal,46.0,556.0,0.0,9.99,7.0,11.99,16,7.0,2,3.0,0.21717391304347827,0.3003003003003003,49.0,1.2002002002002001,2.0,0.00021257857815299585,2.0,8.0
Andrea's Bunny Cube,2021,Friends,Modern day,Normal,45.0,458.0,0.0,9.99,1.0,8.0,16,7.0,2,3.0,0.222,0.3003003003003003,7.0,0.8008008008008007,-1.9900000000000002,3.0368368307570834e-05,7.0,11.99
Olivia's Gaming Cube,2021,Friends,Modern day,Normal,64.0,254.0,0.0,9.99,1.0,15.99,16,7.0,2,3.0,0.15609375,0.3003003003003003,7.0,1.6006006006006006,6.0,3.0368368307570834e-05,1.0,8.0
Emma's Fashion Cube,2021,Friends,Modern day,Normal,58.0,280.0,0.0,9.99,2.0,12.99,16,7.0,2,3.0,0.17224137931034483,0.3003003003003003,14.0,1.3003003003003002,3.0,6.073673661514167e-05,1.0,15.99
Mia's Soccer Cube,2021,Friends,Modern day,Normal,56.0,267.0,0.0,9.99,1.0,5.0,16,7.0,2,3.0,0.17839285714285716,0.3003003003003003,7.0,0.5005005005005005,-4.99,3.0368368307570834e-05,2.0,12.99
Andrea's Swimming Cube,2021,Friends,Modern day,Normal,59.0,263.0,0.0,9.99,1.0,13.99,16,7.0,2,3.0,0.16932203389830508,0.3003003003003003,7.0,1.4004004004004005,4.0,3.0368368307570834e-05,1.0,5.0
Forest Waterfall,2021,Friends,Modern day,Normal,93.0,1702.0,3.8,9.99,4.0,11.0,16,7.0,2,3.0,0.10741935483870968,0.3003003003003003,28.0,1.1011011011011012,1.0099999999999998,0.00012147347323028334,1.0,13.99
Forest House,2021,Friends,Modern day,Normal,326.0,969.0,0.0,29.99,1.0,28.12,16,7.0,2,3.0,0.09199386503067485,0.10003334444814939,7.0,0.9376458819606537,-1.8699999999999974,3.0368368307570834e-05,4.0,11.0
Forest Camper Van and Sailboat,2021,Friends,Modern day,Normal,487.0,501.0,0.0,49.99,3.0,30.0,16,7.0,2,3.0,0.10264887063655032,0.060012002400480095,21.0,0.6001200240048009,-19.990000000000002,9.11051049227125e-05,1.0,28.12
Heartlake City School,2021,Friends,Modern day,Normal,605.0,860.0,0.0,59.99,2.0,36.95,16,7.0,2,3.0,0.09915702479338843,0.05000833472245374,14.0,0.6159359893315552,-23.04,6.073673661514167e-05,3.0,30.0
Forest Horseback Riding Center,2021,Friends,Modern day,Normal,511.0,627.0,0.0,69.99,5.0,37.2906,16,7.0,2,3.0,0.13696673189823874,0.042863266180882986,35.0,0.5327989712816117,-32.6994,0.00015184184153785418,2.0,36.95
Heartlake City Grand Hotel,2021,Friends,Modern day,Normal,1308.0,838.0,0.0,99.99,10.0,107.991,16,7.0,2,3.0,0.07644495412844036,0.030003000300030006,70.0,1.0800180018001801,8.001000000000005,0.00030368368307570837,5.0,37.2906
Magical Funfair Roller Coaster,2021,Friends,Modern day,Normal,974.0,686.0,0.0,99.99,1.0,91.7009,16,7.0,2,3.0,0.10265913757700205,0.030003000300030006,7.0,0.9171007100710072,-8.28909999999999,3.0368368307570834e-05,10.0,107.991
Magical Acrobatics,2021,Friends,Modern day,Normal,223.0,753.0,0.0,19.99,1.0,17.8002,16,7.0,2,3.0,0.08964125560538116,0.1500750375187594,7.0,0.890455227613807,-2.189799999999998,3.0368368307570834e-05,1.0,91.7009
Magical Funfair Stalls,2021,Friends,Modern day,Normal,361.0,710.0,0.0,29.99,2.0,22.2502,16,7.0,2,3.0,0.0830747922437673,0.10003334444814939,14.0,0.7419206402134045,-7.739799999999999,6.073673661514167e-05,1.0,17.8002
Magical Ferris Wheel and Slide,2021,Friends,Modern day,Normal,545.0,554.0,0.0,59.99,1.0,49.95,16,7.0,2,3.0,0.11007339449541285,0.05000833472245374,7.0,0.8326387731288548,-10.04,3.0368368307570834e-05,2.0,22.2502
Friends Advent Calendar,2021,Friends,Modern day,Normal,370.0,1048.0,0.0,29.99,4.0,20.0,16,7.0,2,3.0,0.08105405405405405,0.10003334444814939,28.0,0.6668889629876625,-9.989999999999998,0.00012147347323028334,1.0,49.95
Doggy Day Care,2021,Friends,Modern day,Normal,221.0,749.0,0.0,19.99,6.0,9.1,16,7.0,2,3.0,0.0904524886877828,0.1500750375187594,42.0,0.45522761380690346,-10.889999999999999,0.000182210209845425,4.0,20.0
Vet Clinic Rescue Helicopter,2021,Friends,Modern day,Normal,249.0,511.0,0.0,19.99,13.0,19.99,16,7.0,2,3.0,0.08028112449799196,0.1500750375187594,91.0,1.0,0.0,0.00039478878799842083,6.0,9.1
Surfer Beachfront,2021,Friends,Modern day,Normal,685.0,410.0,0.0,69.99,2.0,74.6483,16,7.0,2,3.0,0.10217518248175182,0.042863266180882986,14.0,1.0665566509501359,4.658300000000011,6.073673661514167e-05,13.0,19.99
Mermaid Vibes Bracelets,2021,Dots,Art and crafts,Normal,34.0,617.0,0.0,5.99,2.0,5.95,12,1.0,2,3.0,0.1761764705882353,0.5008347245409015,2.0,0.993322203672788,-0.040000000000000036,6.073673661514167e-05,2.0,74.6483
Adventure Bracelets,2021,Dots,Art and crafts,Normal,34.0,547.0,0.0,5.99,11.0,3.25,12,1.0,2,3.0,0.1761764705882353,0.5008347245409015,11.0,0.5425709515859766,-2.74,0.0003340520513832792,2.0,5.95
Extra DOTS - Series 3,2021,Dots,Art and crafts,Normal,107.0,2245.0,3.8,3.99,83.0,0.73,12,1.0,2,3.0,0.03728971962616823,0.7518796992481203,83.0,0.18295739348370926,-3.2600000000000002,0.002520574569528379,11.0,3.25
Cool Cactus Bracelet,2021,Dots,Art and crafts,Normal,33.0,623.0,0.0,4.99,9.0,1.75,12,1.0,2,3.0,0.15121212121212121,0.6012024048096192,9.0,0.3507014028056112,-3.24,0.0002733153147681375,83.0,0.73
Monster Bracelets,2021,Dots,Art and crafts,Normal,34.0,608.0,0.0,5.99,3.0,2.98,12,1.0,2,3.0,0.1761764705882353,0.5008347245409015,3.0,0.49749582637729545,-3.0100000000000002,9.11051049227125e-05,9.0,1.75
Secret Holder,2021,Dots,Art and crafts,Normal,451.0,718.0,0.0,19.99,1.0,19.99,12,1.0,2,3.0,0.04432372505543237,0.1500750375187594,1.0,1.0,0.0,3.0368368307570834e-05,3.0,2.98
Secret Boxes,2021,Dots,Art and crafts,Normal,273.0,652.0,0.0,14.99,2.0,15.239,12,1.0,2,3.0,0.05490842490842491,0.200133422281521,2.0,1.0166110740493663,0.24900000000000055,6.073673661514167e-05,1.0,19.99
Creative Party Kit,2021,Dots,Art and crafts,Normal,622.0,1060.0,0.0,24.99,3.0,19.99,12,1.0,2,3.0,0.04017684887459807,0.12004801920768308,3.0,0.7999199679871949,-5.0,9.11051049227125e-05,2.0,15.239
Bag Tag Dog,2021,Dots,Art and crafts,Normal,84.0,573.0,0.0,6.99,1.0,9.75,12,1.0,2,3.0,0.08321428571428571,0.4291845493562232,1.0,1.3948497854077253,2.76,3.0368368307570834e-05,3.0,19.99
Bag Tag Narwhal,2021,Dots,Art and crafts,Normal,85.0,685.0,0.0,6.99,2.0,4.99,12,1.0,2,3.0,0.08223529411764706,0.4291845493562232,2.0,0.7138769670958512,-2.0,6.073673661514167e-05,1.0,9.75
Bag Tag Panda,2021,Dots,Art and crafts,Normal,84.0,663.0,0.0,6.99,2.0,7.0,12,1.0,2,3.0,0.08321428571428571,0.4291845493562232,2.0,1.0014306151645207,0.009999999999999787,6.073673661514167e-05,2.0,4.99
Extra DOTS - Series 4,2021,Dots,Art and crafts,Normal,105.0,1731.0,3.6,3.99,37.0,2.05,12,1.0,2,3.0,0.038,0.7518796992481203,37.0,0.5137844611528821,-1.9400000000000004,0.0011236296273801208,2.0,7.0
Extra DOTS - Series 5,2021,Dots,Art and crafts,Normal,120.0,1500.0,3.8,3.99,42.0,3.99,12,1.0,2,3.0,0.03325,0.7518796992481203,42.0,1.0,0.0,0.001275471468917975,37.0,2.05
Music Bracelet,2021,Dots,Art and crafts,Normal,33.0,567.0,0.0,4.99,6.0,2.98,12,1.0,2,3.0,0.15121212121212121,0.6012024048096192,6.0,0.597194388777555,-2.0100000000000002,0.000182210209845425,42.0,3.99
Starlight Bracelets,2021,Dots,Art and crafts,Normal,34.0,638.0,0.0,5.99,17.0,3.29,12,1.0,2,3.0,0.1761764705882353,0.5008347245409015,17.0,0.5492487479131887,-2.7,0.0005162622612287042,6.0,2.98
Lots of DOTS,2021,Dots,Art and crafts,Normal,1040.0,1847.0,3.8,19.99,14.0,30.0,12,1.0,2,3.0,0.019221153846153846,0.1500750375187594,14.0,1.500750375187594,10.010000000000002,0.0004251571563059917,17.0,3.29
Skid Steer Loader,2021,Technic,Technical,Normal,140.0,3189.0,3.9,9.99,2.0,8.99,38,9.0,2,3.0,0.07135714285714286,0.3003003003003003,18.0,0.8998998998998999,-1.0,6.073673661514167e-05,14.0,30.0
Race Plane,2021,Technic,Technical,Normal,145.0,3552.0,3.9,9.99,1.0,4.2,38,9.0,2,3.0,0.06889655172413793,0.3003003003003003,9.0,0.42042042042042044,-5.79,3.0368368307570834e-05,2.0,8.99
Monster Jam Grave Digger,2021,Technic,Technical,Normal,212.0,3966.0,3.9,19.99,3.0,20.7899,38,9.0,2,3.0,0.09429245283018867,0.1500750375187594,27.0,1.040015007503752,0.7999000000000009,9.11051049227125e-05,1.0,4.2
Monster Jam Max-D,2021,Technic,Technical,Normal,230.0,2692.0,3.8,19.99,8.0,13.0,38,9.0,2,3.0,0.08691304347826086,0.1500750375187594,72.0,0.6503251625812907,-6.989999999999998,0.00024294694646056667,3.0,20.7899
